storeid,storename,date,latitude,longitude,qty_notes,score
MEGASUPER64,MEGASUPER,2015-03-27T05:03:00Z,9.94591,-84.0952,1,0.765242362394929
MEGASUPER64,MEGASUPER,2015-03-27T06:03:00Z,9.94591,-84.0952,3,-0.316292172608276
MEGASUPER64,MEGASUPER,2015-03-27T08:03:00Z,9.94591,-84.0952,3,0.276549637938539
MEGASUPER64,MEGASUPER,2015-03-27T09:03:00Z,9.94591,-84.0952,5,-0.175224466435611
MEGASUPER64,MEGASUPER,2015-03-27T10:03:00Z,9.94591,-84.0952,6,-0.234274337999523
MEGASUPER64,MEGASUPER,2015-03-28T02:03:00Z,9.94591,-84.0952,1,0.483674540184438
MEGASUPER64,MEGASUPER,2015-03-28T03:03:00Z,9.94591,-84.0952,4,0.549910720437765
MEGASUPER64,MEGASUPER,2015-03-28T05:03:00Z,9.94591,-84.0952,2,-0.694831626489758
MEGASUPER64,MEGASUPER,2015-03-28T06:03:00Z,9.94591,-84.0952,3,-0.0565359319249789
MEGASUPER64,MEGASUPER,2015-03-28T07:03:00Z,9.94591,-84.0952,2,0.793285110034049
MEGASUPER64,MEGASUPER,2015-03-28T08:03:00Z,9.94591,-84.0952,3,0.384188887973626
MEGASUPER64,MEGASUPER,2015-03-28T09:03:00Z,9.94591,-84.0952,3,-0.46117245623221
MEGASUPER64,MEGASUPER,2015-03-28T10:03:00Z,9.94591,-84.0952,4,0.0624565104953945
MEGASUPER64,MEGASUPER,2015-03-28T11:03:00Z,9.94591,-84.0952,1,-0.304906247183681
MEGASUPER64,MEGASUPER,2015-03-28T12:03:00Z,9.94591,-84.0952,3,0.00422123198707898
MEGASUPER64,MEGASUPER,2015-03-29T01:03:00Z,9.94591,-84.0952,1,-0.369435871019959
MEGASUPER64,MEGASUPER,2015-03-29T02:03:00Z,9.94591,-84.0952,4,0.0184550315607339
MEGASUPER64,MEGASUPER,2015-03-29T03:03:00Z,9.94591,-84.0952,1,-0.179266611114144
MEGASUPER64,MEGASUPER,2015-03-29T04:03:00Z,9.94591,-84.0952,3,0.0248053666825096
MEGASUPER64,MEGASUPER,2015-03-29T05:03:00Z,9.94591,-84.0952,3,0.304592996835709
MEGASUPER64,MEGASUPER,2015-03-29T06:03:00Z,9.94591,-84.0952,1,0.446842946112156
MEGASUPER64,MEGASUPER,2015-03-29T07:03:00Z,9.94591,-84.0952,3,-0.101229416827361
MEGASUPER64,MEGASUPER,2015-03-29T08:03:00Z,9.94591,-84.0952,6,0.319821588695049
MEGASUPER64,MEGASUPER,2015-03-29T10:03:00Z,9.94591,-84.0952,3,-0.203268772922456
MEGASUPER64,MEGASUPER,2015-03-29T11:03:00Z,9.94591,-84.0952,3,-0.410264014576872
MEGASUPER64,MEGASUPER,2015-03-29T12:03:00Z,9.94591,-84.0952,3,0.173614470598598
MEGASUPER64,MEGASUPER,2015-04-01T02:04:00Z,9.94591,-84.0952,1,-0.0847623785957694
MEGASUPER64,MEGASUPER,2015-04-01T04:04:00Z,9.94591,-84.0952,4,-0.00173671450465918
MEGASUPER64,MEGASUPER,2015-04-01T05:04:00Z,9.94591,-84.0952,4,0.266994624398649
MEGASUPER64,MEGASUPER,2015-04-01T06:04:00Z,9.94591,-84.0952,8,0.257371492334642
MEGASUPER64,MEGASUPER,2015-04-01T07:04:00Z,9.94591,-84.0952,3,-0.444331818881134
MEGASUPER64,MEGASUPER,2015-04-01T08:04:00Z,9.94591,-84.0952,3,-0.145875131711364
MEGASUPER64,MEGASUPER,2015-04-01T09:04:00Z,9.94591,-84.0952,3,0.294393729108075
MEGASUPER64,MEGASUPER,2015-04-01T10:04:00Z,9.94591,-84.0952,2,-0.730859844945371
MEGASUPER64,MEGASUPER,2015-04-01T12:04:00Z,9.94591,-84.0952,2,0.506528596859425
MEGASUPER64,MEGASUPER,2015-04-02T01:04:00Z,9.94591,-84.0952,1,0.560675974935293
MEGASUPER64,MEGASUPER,2015-04-02T02:04:00Z,9.94591,-84.0952,8,-0.450576527393423
MEGASUPER64,MEGASUPER,2015-04-02T03:04:00Z,9.94591,-84.0952,2,-0.392906317021698
MEGASUPER64,MEGASUPER,2015-04-02T04:04:00Z,9.94591,-84.0952,2,0.593798587564379
MEGASUPER64,MEGASUPER,2015-04-02T05:04:00Z,9.94591,-84.0952,3,-0.317867570246259
MEGASUPER64,MEGASUPER,2015-04-02T06:04:00Z,9.94591,-84.0952,3,-0.293778864045938
MEGASUPER64,MEGASUPER,2015-04-02T07:04:00Z,9.94591,-84.0952,1,0.801494517363608
MEGASUPER64,MEGASUPER,2015-04-02T08:04:00Z,9.94591,-84.0952,3,0.0422264095395803
MEGASUPER64,MEGASUPER,2015-04-02T09:04:00Z,9.94591,-84.0952,1,-0.177957865409553
MEGASUPER64,MEGASUPER,2015-04-02T10:04:00Z,9.94591,-84.0952,6,-0.24526476704826
MEGASUPER64,MEGASUPER,2015-04-02T11:04:00Z,9.94591,-84.0952,4,0.401303276885301
MEGASUPER64,MEGASUPER,2015-04-03T01:04:00Z,9.94591,-84.0952,2,0.144183019176126
MEGASUPER64,MEGASUPER,2015-04-03T02:04:00Z,9.94591,-84.0952,3,-0.11354180953155
MEGASUPER64,MEGASUPER,2015-04-03T03:04:00Z,9.94591,-84.0952,2,-0.18890270171687
MEGASUPER64,MEGASUPER,2015-04-03T04:04:00Z,9.94591,-84.0952,4,-0.125152051914483
MEGASUPER64,MEGASUPER,2015-04-03T06:04:00Z,9.94591,-84.0952,3,0.0132341707746188
MEGASUPER64,MEGASUPER,2015-04-03T07:04:00Z,9.94591,-84.0952,2,0.367145561147481
MEGASUPER64,MEGASUPER,2015-04-03T08:04:00Z,9.94591,-84.0952,1,0.0823198892176151
MEGASUPER64,MEGASUPER,2015-04-03T09:04:00Z,9.94591,-84.0952,6,0.351047025683026
MEGASUPER64,MEGASUPER,2015-04-03T10:04:00Z,9.94591,-84.0952,1,-0.323052662424743
MEGASUPER64,MEGASUPER,2015-04-03T12:04:00Z,9.94591,-84.0952,1,0.660076982341707
MEGASUPER64,MEGASUPER,2015-04-04T01:04:00Z,9.94591,-84.0952,3,0.0236407627041141
MEGASUPER64,MEGASUPER,2015-04-04T03:04:00Z,9.94591,-84.0952,4,-0.449230558006093
MEGASUPER64,MEGASUPER,2015-04-04T05:04:00Z,9.94591,-84.0952,4,0.0970248491503298
MEGASUPER64,MEGASUPER,2015-04-04T06:04:00Z,9.94591,-84.0952,2,-0.739194006659091
MEGASUPER64,MEGASUPER,2015-04-04T07:04:00Z,9.94591,-84.0952,4,0.308265433413908
MEGASUPER64,MEGASUPER,2015-04-04T08:04:00Z,9.94591,-84.0952,4,0.181676471605897
MEGASUPER64,MEGASUPER,2015-04-04T09:04:00Z,9.94591,-84.0952,3,-0.109520288805167
MEGASUPER64,MEGASUPER,2015-04-04T10:04:00Z,9.94591,-84.0952,2,-0.0440123612061143
MEGASUPER64,MEGASUPER,2015-04-04T12:04:00Z,9.94591,-84.0952,4,0.439976015128195
MEGASUPER64,MEGASUPER,2015-04-05T01:04:00Z,9.94591,-84.0952,2,-0.0806776154786348
MEGASUPER64,MEGASUPER,2015-04-05T02:04:00Z,9.94591,-84.0952,2,-0.649102887138724
MEGASUPER64,MEGASUPER,2015-04-05T03:04:00Z,9.94591,-84.0952,2,0.38201685808599
MEGASUPER64,MEGASUPER,2015-04-05T04:04:00Z,9.94591,-84.0952,1,0.989496901631355
MEGASUPER64,MEGASUPER,2015-04-05T05:04:00Z,9.94591,-84.0952,6,0.30539283156395
MEGASUPER64,MEGASUPER,2015-04-05T06:04:00Z,9.94591,-84.0952,2,-0.283389499410987
MEGASUPER64,MEGASUPER,2015-04-05T07:04:00Z,9.94591,-84.0952,2,-0.296601632609963
MEGASUPER64,MEGASUPER,2015-04-05T10:04:00Z,9.94591,-84.0952,1,0.939636381343007
MEGASUPER64,MEGASUPER,2015-04-05T11:04:00Z,9.94591,-84.0952,1,0.732693256810308
MEGASUPER64,MEGASUPER,2015-04-05T12:04:00Z,9.94591,-84.0952,2,0.178126584272832
MEGASUPER64,MEGASUPER,2015-04-06T01:04:00Z,9.94591,-84.0952,5,-0.200116415694356
MEGASUPER64,MEGASUPER,2015-04-06T03:04:00Z,9.94591,-84.0952,1,0.789414528757334
MEGASUPER64,MEGASUPER,2015-04-06T04:04:00Z,9.94591,-84.0952,3,0.31334397662431
MEGASUPER64,MEGASUPER,2015-04-06T05:04:00Z,9.94591,-84.0952,2,0.295054933987558
MEGASUPER64,MEGASUPER,2015-04-06T06:04:00Z,9.94591,-84.0952,4,0.155967818805948
MEGASUPER64,MEGASUPER,2015-04-06T07:04:00Z,9.94591,-84.0952,4,0.0778874522075057
MEGASUPER64,MEGASUPER,2015-04-06T08:04:00Z,9.94591,-84.0952,3,0.49628452056398
MEGASUPER64,MEGASUPER,2015-04-06T09:04:00Z,9.94591,-84.0952,2,-0.560091788880527
MEGASUPER64,MEGASUPER,2015-04-06T10:04:00Z,9.94591,-84.0952,3,0.0683400674412648
MEGASUPER64,MEGASUPER,2015-04-06T12:04:00Z,9.94591,-84.0952,3,0.0928331138566136
MEGASUPER64,MEGASUPER,2015-04-07T01:04:00Z,9.94591,-84.0952,5,-0.466268152557313
MEGASUPER64,MEGASUPER,2015-04-07T03:04:00Z,9.94591,-84.0952,1,0.309773809276521
MEGASUPER64,MEGASUPER,2015-04-07T04:04:00Z,9.94591,-84.0952,3,0.220710277557373
MEGASUPER64,MEGASUPER,2015-04-07T05:04:00Z,9.94591,-84.0952,1,0.344959964975715
MEGASUPER64,MEGASUPER,2015-04-07T06:04:00Z,9.94591,-84.0952,3,-0.120676072003941
MEGASUPER64,MEGASUPER,2015-04-07T07:04:00Z,9.94591,-84.0952,4,-0.334245422622189
MEGASUPER64,MEGASUPER,2015-04-07T08:04:00Z,9.94591,-84.0952,2,0.85269080195576
MEGASUPER64,MEGASUPER,2015-04-07T10:04:00Z,9.94591,-84.0952,6,-0.00548518433546027
MEGASUPER64,MEGASUPER,2015-04-07T11:04:00Z,9.94591,-84.0952,2,-0.162309859413654
MEGASUPER64,MEGASUPER,2015-04-08T01:04:00Z,9.94591,-84.0952,4,-0.361553992144763
MEGASUPER64,MEGASUPER,2015-04-08T02:04:00Z,9.94591,-84.0952,2,-0.206254176329821
MEGASUPER64,MEGASUPER,2015-04-08T03:04:00Z,9.94591,-84.0952,1,0.351476008072495
MEGASUPER64,MEGASUPER,2015-04-08T04:04:00Z,9.94591,-84.0952,2,-0.121398882009089
MEGASUPER64,MEGASUPER,2015-04-08T05:04:00Z,9.94591,-84.0952,4,-0.541505676461384
MEGASUPER64,MEGASUPER,2015-04-08T06:04:00Z,9.94591,-84.0952,2,0.0988361812196672
MEGASUPER64,MEGASUPER,2015-04-08T08:04:00Z,9.94591,-84.0952,4,0.291766748996451
MEGASUPER64,MEGASUPER,2015-04-08T09:04:00Z,9.94591,-84.0952,1,0.716639403253794
MEGASUPER64,MEGASUPER,2015-04-08T10:04:00Z,9.94591,-84.0952,4,0.245170958805829
MEGASUPER64,MEGASUPER,2015-04-08T11:04:00Z,9.94591,-84.0952,3,-0.08171381149441
MEGASUPER64,MEGASUPER,2015-04-08T12:04:00Z,9.94591,-84.0952,2,0.126384086441249
MEGASUPER64,MEGASUPER,2015-04-09T01:04:00Z,9.94591,-84.0952,1,0.154673120938241
MEGASUPER64,MEGASUPER,2015-04-09T02:04:00Z,9.94591,-84.0952,3,-0.407986417102317
MEGASUPER64,MEGASUPER,2015-04-09T03:04:00Z,9.94591,-84.0952,3,0.143904219381511
MEGASUPER64,MEGASUPER,2015-04-09T04:04:00Z,9.94591,-84.0952,2,-0.601377578452229
MEGASUPER64,MEGASUPER,2015-04-09T05:04:00Z,9.94591,-84.0952,6,-0.0341499977124234
MEGASUPER64,MEGASUPER,2015-04-09T06:04:00Z,9.94591,-84.0952,3,0.0996585522467891
MEGASUPER64,MEGASUPER,2015-04-09T07:04:00Z,9.94591,-84.0952,3,-0.125644826019804
MEGASUPER64,MEGASUPER,2015-04-09T08:04:00Z,9.94591,-84.0952,3,-0.34411762530605
MEGASUPER64,MEGASUPER,2015-04-09T09:04:00Z,9.94591,-84.0952,5,-0.354185293614864
MEGASUPER64,MEGASUPER,2015-04-09T10:04:00Z,9.94591,-84.0952,1,-0.916739724576473
MEGASUPER64,MEGASUPER,2015-04-09T11:04:00Z,9.94591,-84.0952,1,-0.950434940867126
MEGASUPER64,MEGASUPER,2015-04-10T01:04:00Z,9.94591,-84.0952,7,-0.00765657611191273
MEGASUPER64,MEGASUPER,2015-04-10T02:04:00Z,9.94591,-84.0952,5,-0.397525981813669
MEGASUPER64,MEGASUPER,2015-04-10T03:04:00Z,9.94591,-84.0952,2,-0.00919101061299443
MEGASUPER64,MEGASUPER,2015-04-10T04:04:00Z,9.94591,-84.0952,3,-0.0841465772440036
MEGASUPER64,MEGASUPER,2015-04-10T05:04:00Z,9.94591,-84.0952,2,0.596751800272614
MEGASUPER64,MEGASUPER,2015-04-10T06:04:00Z,9.94591,-84.0952,1,0.273579720407724
MEGASUPER64,MEGASUPER,2015-04-10T08:04:00Z,9.94591,-84.0952,3,-0.329718614617984
MEGASUPER64,MEGASUPER,2015-04-10T09:04:00Z,9.94591,-84.0952,3,-0.454588571873804
MEGASUPER64,MEGASUPER,2015-04-10T10:04:00Z,9.94591,-84.0952,4,0.0441101675387472
MEGASUPER64,MEGASUPER,2015-04-10T12:04:00Z,9.94591,-84.0952,1,-0.364523293450475
MEGASUPER64,MEGASUPER,2015-04-11T02:04:00Z,9.94591,-84.0952,1,-0.669370392337441
MEGASUPER64,MEGASUPER,2015-04-11T03:04:00Z,9.94591,-84.0952,1,-0.165184040553868
MEGASUPER64,MEGASUPER,2015-04-11T04:04:00Z,9.94591,-84.0952,4,0.54978688666597
MEGASUPER64,MEGASUPER,2015-04-11T05:04:00Z,9.94591,-84.0952,3,0.506229741809269
MEGASUPER64,MEGASUPER,2015-04-11T06:04:00Z,9.94591,-84.0952,3,0.355680307062964
MEGASUPER64,MEGASUPER,2015-04-11T07:04:00Z,9.94591,-84.0952,5,-0.205373023822904
MEGASUPER64,MEGASUPER,2015-04-11T08:04:00Z,9.94591,-84.0952,4,0.33887075423263
MEGASUPER64,MEGASUPER,2015-04-11T09:04:00Z,9.94591,-84.0952,3,0.385920969458918
MEGASUPER64,MEGASUPER,2015-04-11T10:04:00Z,9.94591,-84.0952,1,0.248523393645883
MEGASUPER64,MEGASUPER,2015-04-11T11:04:00Z,9.94591,-84.0952,2,0.891952022910118
MEGASUPER64,MEGASUPER,2015-04-11T12:04:00Z,9.94591,-84.0952,2,-0.225600181147456
MEGASUPER64,MEGASUPER,2015-04-12T01:04:00Z,9.94591,-84.0952,3,0.112118686859806
MEGASUPER64,MEGASUPER,2015-04-12T02:04:00Z,9.94591,-84.0952,3,0.543700430852672
MEGASUPER64,MEGASUPER,2015-04-12T04:04:00Z,9.94591,-84.0952,2,-0.126287365797907
MEGASUPER64,MEGASUPER,2015-04-12T05:04:00Z,9.94591,-84.0952,2,-0.075717790517956
MEGASUPER64,MEGASUPER,2015-04-12T06:04:00Z,9.94591,-84.0952,4,0.366302589420229
MEGASUPER64,MEGASUPER,2015-04-12T08:04:00Z,9.94591,-84.0952,3,-0.25160468245546
MEGASUPER64,MEGASUPER,2015-04-12T12:04:00Z,9.94591,-84.0952,2,0.02733607403934
MEGASUPER64,MEGASUPER,2015-04-13T01:04:00Z,9.94591,-84.0952,8,-0.0849866376956925
MEGASUPER64,MEGASUPER,2015-04-13T02:04:00Z,9.94591,-84.0952,3,-0.353099738558133
MEGASUPER64,MEGASUPER,2015-04-13T03:04:00Z,9.94591,-84.0952,4,-0.0482823925558478
MEGASUPER64,MEGASUPER,2015-04-13T04:04:00Z,9.94591,-84.0952,2,-0.336731741670519
MEGASUPER64,MEGASUPER,2015-04-13T05:04:00Z,9.94591,-84.0952,1,0.811204926110804
MEGASUPER64,MEGASUPER,2015-04-13T06:04:00Z,9.94591,-84.0952,2,0.0764313088729978
MEGASUPER64,MEGASUPER,2015-04-13T07:04:00Z,9.94591,-84.0952,1,0.899001261219382
MEGASUPER64,MEGASUPER,2015-04-13T08:04:00Z,9.94591,-84.0952,1,-0.731595571152866
MEGASUPER64,MEGASUPER,2015-04-13T09:04:00Z,9.94591,-84.0952,1,0.347103365696967
MEGASUPER64,MEGASUPER,2015-04-13T10:04:00Z,9.94591,-84.0952,1,-0.330892108380795
MEGASUPER64,MEGASUPER,2015-04-13T11:04:00Z,9.94591,-84.0952,1,0.157507177442312
MEGASUPER64,MEGASUPER,2015-04-14T01:04:00Z,9.94591,-84.0952,2,0.678735232446343
MEGASUPER64,MEGASUPER,2015-04-14T02:04:00Z,9.94591,-84.0952,3,-0.000764924722413222
MEGASUPER64,MEGASUPER,2015-04-14T03:04:00Z,9.94591,-84.0952,4,0.247321106959134
MEGASUPER64,MEGASUPER,2015-04-14T04:04:00Z,9.94591,-84.0952,5,-0.485184843465686
MEGASUPER64,MEGASUPER,2015-04-14T05:04:00Z,9.94591,-84.0952,1,-0.24060279969126
MEGASUPER64,MEGASUPER,2015-04-14T06:04:00Z,9.94591,-84.0952,4,-0.273425576509908
MEGASUPER64,MEGASUPER,2015-04-14T07:04:00Z,9.94591,-84.0952,2,0.0135069289244711
MEGASUPER64,MEGASUPER,2015-04-14T08:04:00Z,9.94591,-84.0952,2,-0.742491140030324
MEGASUPER64,MEGASUPER,2015-04-14T09:04:00Z,9.94591,-84.0952,1,0.67891282401979
MEGASUPER64,MEGASUPER,2015-04-14T12:04:00Z,9.94591,-84.0952,3,0.549794065766037
MEGASUPER64,MEGASUPER,2015-04-15T01:04:00Z,9.94591,-84.0952,1,0.930621292442083
MEGASUPER64,MEGASUPER,2015-04-15T02:04:00Z,9.94591,-84.0952,1,0.351945662871003
MEGASUPER64,MEGASUPER,2015-04-15T03:04:00Z,9.94591,-84.0952,5,-0.0204793650656939
MEGASUPER64,MEGASUPER,2015-04-15T04:04:00Z,9.94591,-84.0952,3,0.125524630149206
MEGASUPER64,MEGASUPER,2015-04-15T05:04:00Z,9.94591,-84.0952,2,0.201048702467233
MEGASUPER64,MEGASUPER,2015-04-15T06:04:00Z,9.94591,-84.0952,4,0.255552633199841
MEGASUPER64,MEGASUPER,2015-04-15T07:04:00Z,9.94591,-84.0952,1,-0.888360189273953
MEGASUPER64,MEGASUPER,2015-04-15T09:04:00Z,9.94591,-84.0952,2,0.516883075237274
MEGASUPER64,MEGASUPER,2015-04-15T10:04:00Z,9.94591,-84.0952,5,-0.0856769293546677
MEGASUPER64,MEGASUPER,2015-04-15T12:04:00Z,9.94591,-84.0952,3,0.0932347957665722
MEGASUPER64,MEGASUPER,2015-04-16T01:04:00Z,9.94591,-84.0952,8,-0.0657747434452176
MEGASUPER64,MEGASUPER,2015-04-16T02:04:00Z,9.94591,-84.0952,4,0.191053851740435
MEGASUPER64,MEGASUPER,2015-04-16T03:04:00Z,9.94591,-84.0952,2,0.00130578642711043
MEGASUPER64,MEGASUPER,2015-04-16T04:04:00Z,9.94591,-84.0952,4,0.126865833066404
MEGASUPER64,MEGASUPER,2015-04-16T05:04:00Z,9.94591,-84.0952,3,-0.169594407702486
MEGASUPER64,MEGASUPER,2015-04-16T06:04:00Z,9.94591,-84.0952,3,0.617815129458904
MEGASUPER64,MEGASUPER,2015-04-16T07:04:00Z,9.94591,-84.0952,5,-0.562298166006803
MEGASUPER64,MEGASUPER,2015-04-16T08:04:00Z,9.94591,-84.0952,1,0.324418589472771
MEGASUPER64,MEGASUPER,2015-04-16T09:04:00Z,9.94591,-84.0952,2,-0.381046003196388
MEGASUPER64,MEGASUPER,2015-04-16T10:04:00Z,9.94591,-84.0952,2,-0.202048025559634
MEGASUPER64,MEGASUPER,2015-04-16T11:04:00Z,9.94591,-84.0952,1,-0.35274438560009
MEGASUPER64,MEGASUPER,2015-04-17T01:04:00Z,9.94591,-84.0952,5,-0.344400112703443
MEGASUPER64,MEGASUPER,2015-04-17T02:04:00Z,9.94591,-84.0952,1,0.609428240917623
MEGASUPER64,MEGASUPER,2015-04-17T03:04:00Z,9.94591,-84.0952,2,0.000447525642812252
MEGASUPER64,MEGASUPER,2015-04-17T04:04:00Z,9.94591,-84.0952,3,-0.0811624291042487
MEGASUPER64,MEGASUPER,2015-04-17T05:04:00Z,9.94591,-84.0952,1,0.753354070708156
MEGASUPER64,MEGASUPER,2015-04-17T06:04:00Z,9.94591,-84.0952,1,-0.0309754423797131
MEGASUPER64,MEGASUPER,2015-04-17T07:04:00Z,9.94591,-84.0952,3,0.182373480560879
MEGASUPER64,MEGASUPER,2015-04-17T08:04:00Z,9.94591,-84.0952,4,-0.206148300552741
MEGASUPER64,MEGASUPER,2015-04-17T09:04:00Z,9.94591,-84.0952,4,0.0195216052234173
MEGASUPER64,MEGASUPER,2015-04-17T10:04:00Z,9.94591,-84.0952,3,-0.196945199432472
MEGASUPER64,MEGASUPER,2015-04-17T11:04:00Z,9.94591,-84.0952,1,0.601726934313774
MEGASUPER64,MEGASUPER,2015-04-17T12:04:00Z,9.94591,-84.0952,5,0.349662677943707
MEGASUPER64,MEGASUPER,2015-04-18T02:04:00Z,9.94591,-84.0952,2,0.953067048452795
MEGASUPER64,MEGASUPER,2015-04-18T03:04:00Z,9.94591,-84.0952,3,-0.371659503007929
MEGASUPER64,MEGASUPER,2015-04-18T04:04:00Z,9.94591,-84.0952,3,0.27907154088219
MEGASUPER64,MEGASUPER,2015-04-18T06:04:00Z,9.94591,-84.0952,2,0.0795945818535984
MEGASUPER64,MEGASUPER,2015-04-18T09:04:00Z,9.94591,-84.0952,3,-0.343964606523514
MEGASUPER64,MEGASUPER,2015-04-18T10:04:00Z,9.94591,-84.0952,2,-0.753145292866975
MEGASUPER64,MEGASUPER,2015-04-18T12:04:00Z,9.94591,-84.0952,2,0.116680879611522
MEGASUPER64,MEGASUPER,2015-04-19T01:04:00Z,9.94591,-84.0952,1,-0.255151676014066
MEGASUPER64,MEGASUPER,2015-04-19T02:04:00Z,9.94591,-84.0952,1,-0.215474309399724
MEGASUPER64,MEGASUPER,2015-04-19T03:04:00Z,9.94591,-84.0952,1,-0.250210062600672
MEGASUPER64,MEGASUPER,2015-04-19T05:04:00Z,9.94591,-84.0952,1,0.0179099505767226
MEGASUPER64,MEGASUPER,2015-04-19T06:04:00Z,9.94591,-84.0952,3,0.0848378458370765
MEGASUPER64,MEGASUPER,2015-04-19T07:04:00Z,9.94591,-84.0952,1,-0.482987652532756
MEGASUPER64,MEGASUPER,2015-04-19T08:04:00Z,9.94591,-84.0952,2,0.0688377413898706
MEGASUPER64,MEGASUPER,2015-04-19T09:04:00Z,9.94591,-84.0952,5,-0.454502231255174
MEGASUPER64,MEGASUPER,2015-04-19T10:04:00Z,9.94591,-84.0952,1,-0.954627804458141
MEGASUPER64,MEGASUPER,2015-04-19T12:04:00Z,9.94591,-84.0952,2,-0.431832861620933
MEGASUPER64,MEGASUPER,2015-04-20T01:04:00Z,9.94591,-84.0952,1,-0.295855993404984
MEGASUPER64,MEGASUPER,2015-04-20T02:04:00Z,9.94591,-84.0952,2,0.137514991685748
MEGASUPER64,MEGASUPER,2015-04-20T03:04:00Z,9.94591,-84.0952,2,0.518472744617611
MEGASUPER64,MEGASUPER,2015-04-20T04:04:00Z,9.94591,-84.0952,1,-0.901963375508785
MEGASUPER64,MEGASUPER,2015-04-20T05:04:00Z,9.94591,-84.0952,2,-0.492306659463793
MEGASUPER64,MEGASUPER,2015-04-20T06:04:00Z,9.94591,-84.0952,2,0.514832257758826
MEGASUPER64,MEGASUPER,2015-04-20T07:04:00Z,9.94591,-84.0952,1,0.705883477814496
MEGASUPER64,MEGASUPER,2015-04-20T08:04:00Z,9.94591,-84.0952,2,-0.431535481475294
MEGASUPER64,MEGASUPER,2015-04-20T09:04:00Z,9.94591,-84.0952,2,0.415067435242236
MEGASUPER64,MEGASUPER,2015-04-20T10:04:00Z,9.94591,-84.0952,3,0.065832644701004
MEGASUPER64,MEGASUPER,2015-04-20T11:04:00Z,9.94591,-84.0952,1,0.916012515313923
MEGASUPER64,MEGASUPER,2015-04-21T02:04:00Z,9.94591,-84.0952,5,-0.180599478259683
MEGASUPER64,MEGASUPER,2015-04-21T04:04:00Z,9.94591,-84.0952,2,-0.0529771484434605
MEGASUPER64,MEGASUPER,2015-04-21T05:04:00Z,9.94591,-84.0952,2,0.691522405482829
MEGASUPER64,MEGASUPER,2015-04-21T06:04:00Z,9.94591,-84.0952,3,-0.163281326492627
MEGASUPER64,MEGASUPER,2015-04-21T07:04:00Z,9.94591,-84.0952,1,-0.146243907511234
MEGASUPER64,MEGASUPER,2015-04-21T08:04:00Z,9.94591,-84.0952,3,-0.206116104188065
MEGASUPER64,MEGASUPER,2015-04-21T09:04:00Z,9.94591,-84.0952,5,0.437290076166391
MEGASUPER64,MEGASUPER,2015-04-21T10:04:00Z,9.94591,-84.0952,6,0.0808615074492991
MEGASUPER64,MEGASUPER,2015-04-21T11:04:00Z,9.94591,-84.0952,1,0.290342199616134
MEGASUPER64,MEGASUPER,2015-04-21T12:04:00Z,9.94591,-84.0952,2,-0.0167687172070146
MEGASUPER64,MEGASUPER,2015-04-22T02:04:00Z,9.94591,-84.0952,4,0.120551992673427
MEGASUPER64,MEGASUPER,2015-04-22T03:04:00Z,9.94591,-84.0952,5,0.281603089906275
MEGASUPER64,MEGASUPER,2015-04-22T04:04:00Z,9.94591,-84.0952,5,0.0168131126090884
MEGASUPER64,MEGASUPER,2015-04-22T05:04:00Z,9.94591,-84.0952,4,-0.418581586098298
MEGASUPER64,MEGASUPER,2015-04-22T06:04:00Z,9.94591,-84.0952,5,0.324829858914018
MEGASUPER64,MEGASUPER,2015-04-22T09:04:00Z,9.94591,-84.0952,4,0.33494450384751
MEGASUPER64,MEGASUPER,2015-04-22T10:04:00Z,9.94591,-84.0952,1,0.613506379537284
MEGASUPER64,MEGASUPER,2015-04-22T11:04:00Z,9.94591,-84.0952,1,0.37882255576551
MEGASUPER64,MEGASUPER,2015-04-22T12:04:00Z,9.94591,-84.0952,1,-0.0199696300551295
MEGASUPER64,MEGASUPER,2015-04-23T01:04:00Z,9.94591,-84.0952,4,-0.292395342607051
MEGASUPER64,MEGASUPER,2015-04-23T02:04:00Z,9.94591,-84.0952,1,-0.0173785025253892
MEGASUPER64,MEGASUPER,2015-04-23T03:04:00Z,9.94591,-84.0952,1,0.779801178723574
MEGASUPER64,MEGASUPER,2015-04-23T04:04:00Z,9.94591,-84.0952,5,0.0436865210533142
MEGASUPER64,MEGASUPER,2015-04-23T05:04:00Z,9.94591,-84.0952,6,0.0571650454464058
MEGASUPER64,MEGASUPER,2015-04-23T06:04:00Z,9.94591,-84.0952,5,0.215526332519948
MEGASUPER64,MEGASUPER,2015-04-23T07:04:00Z,9.94591,-84.0952,1,-0.150764359161258
MEGASUPER64,MEGASUPER,2015-04-23T08:04:00Z,9.94591,-84.0952,1,0.102012013085186
MEGASUPER64,MEGASUPER,2015-04-23T09:04:00Z,9.94591,-84.0952,2,-0.734081828501076
MEGASUPER64,MEGASUPER,2015-04-23T10:04:00Z,9.94591,-84.0952,3,-0.159751747424404
MEGASUPER64,MEGASUPER,2015-04-24T01:04:00Z,9.94591,-84.0952,7,-0.0751581750810146
MEGASUPER64,MEGASUPER,2015-04-24T02:04:00Z,9.94591,-84.0952,2,-0.428890952374786
MEGASUPER64,MEGASUPER,2015-04-24T03:04:00Z,9.94591,-84.0952,2,0.417566304095089
MEGASUPER64,MEGASUPER,2015-04-24T04:04:00Z,9.94591,-84.0952,1,-0.427076758816838
MEGASUPER64,MEGASUPER,2015-04-24T05:04:00Z,9.94591,-84.0952,2,-0.274919054936618
