plan,date,latitude,longitude,qty_notes
Plan B,2016-03-19,8.88543596339,-79.7625738614,45
Plan B,2016-03-19,8.89218525848,-79.7799676669,39
Plan B,2016-03-19,8.89806286629,-79.7492260723,38
Plan B,2016-03-19,8.89882368573,-79.748076327,46
Plan B,2016-03-19,8.91499716768,-79.6973350628,31
Plan B,2016-03-19,8.91577458946,-79.697364905,41
Plan B,2016-03-19,8.92356294652,-79.5871996045,5
Plan B,2016-03-19,8.92492909315,-79.5866760003,22
Plan B,2016-03-19,8.92858846427,-79.6390908595,17
Plan B,2016-03-19,8.92918527668,-79.6783976018,47
Plan B,2016-03-19,8.93101353673,-79.6395420285,46
Plan B,2016-03-19,8.94726470625,-79.6464959065,4
Plan B,2016-03-19,8.94738569461,-79.6464332345,24
Plan B,2016-03-19,8.94782112281,-79.6466703067,49
Plan B,2016-03-19,8.94830402587,-79.6824134061,30
Plan B,2016-03-19,8.94910339457,-79.6823339156,12
Plan B,2016-03-19,8.95065670576,-79.561700797,36
Plan B,2016-03-19,8.95076284543,-79.6816751954,1
Plan B,2016-03-19,8.95111394291,-79.6818057096,14
Plan B,2016-03-19,8.9518734518,-79.5396129548,40
Plan B,2016-03-19,8.95206548996,-79.5390121448,11
Plan B,2016-03-19,8.95452235868,-79.5861223093,19
Plan B,2016-03-19,8.95596133721,-79.5850563192,12
Plan B,2016-03-19,8.95746934956,-79.5503334134,24
Plan B,2016-03-19,8.95864440347,-79.5495072349,5
Plan B,2016-03-19,8.96553876687,-79.6613881902,22
Plan B,2016-03-19,8.96758582386,-79.661280512,6
Plan B,2016-03-19,8.97681142189,-79.5574952351,30
Plan B,2016-03-19,8.97720309539,-79.5571683429,48
Plan B,2016-03-19,8.9778099342,-79.5576533343,28
Plan B,2016-03-19,8.97981699881,-79.5336838394,25
Plan B,2016-03-19,8.98097385932,-80.1093102978,7
Plan B,2016-03-19,8.98633198546,-79.5272374751,12
Plan B,2016-03-19,8.98788322027,-79.5080339997,14
Plan B,2016-03-19,9.00054710664,-79.4972140547,17
Plan B,2016-03-19,9.01213891089,-79.5275786518,42
Plan B,2016-03-19,9.01334590813,-79.4803369332,48
Plan B,2016-03-19,9.01739802542,-79.5136388886,5
Plan B,2016-03-19,9.02986194599,-79.4237971616,18
Plan B,2016-03-19,9.03023667491,-79.4240587409,24
Plan B,2016-03-19,9.03039618349,-79.4227836985,11
Plan B,2016-03-19,9.03072925,-79.4227337074,28
Plan B,2016-03-19,9.03111488092,-79.4238847371,45
Plan B,2016-03-19,9.0346600413,-79.4597855416,15
Plan B,2016-03-19,9.03920153298,-79.4355158476,28
Plan B,2016-03-19,9.04014585304,-79.4366655478,51
Plan B,2016-03-19,9.04102789125,-79.5140863316,26
Plan B,2016-03-19,9.04126622391,-79.5143944502,0
Plan B,2016-03-19,9.04151694407,-79.4364195663,13
Plan B,2016-03-19,9.04187069827,-79.5149315519,46
Plan B,2016-03-19,9.04279629727,-79.5139523441,32
Plan B,2016-03-19,9.04293888146,-79.5142580371,41
Plan B,2016-03-19,9.04348234841,-79.5136519149,40
Plan B,2016-03-19,9.04352338854,-79.5142292875,50
Plan B,2016-03-19,9.04831115997,-79.4153715572,2
Plan B,2016-03-19,9.04847168065,-79.4152834661,38
Plan B,2016-03-19,9.05160685874,-79.5045736359,38
Plan B,2016-03-19,9.06561497431,-79.4087164504,22
Plan B,2016-03-19,9.06575529426,-79.4078090005,7
Plan B,2016-03-19,9.06610707149,-79.40827443,51
Plan B,2016-03-19,9.06636872016,-79.4088139673,37
Plan B,2016-03-19,9.06758553322,-79.5105757126,45
Plan B,2016-03-19,9.06790518117,-79.511386069,5
Plan B,2016-03-19,9.09067882238,-79.2917823585,40
Plan B,2016-03-19,9.09120264552,-79.2923266788,18
Plan B,2016-03-19,9.09335744864,-79.4008635059,50
Plan B,2016-03-19,9.09358101792,-79.5387754733,40
Plan B,2016-03-19,9.09545518491,-79.3832833181,15
Plan B,2016-03-19,9.09656017353,-79.5113879062,46
Plan B,2016-03-19,9.09720896092,-79.3233606606,9
Plan B,2016-03-19,9.09742792807,-79.5121458134,27
Plan B,2016-03-19,9.09756606377,-79.4938916373,17
Plan B,2016-03-19,9.0981584514,-79.511905746,21
Plan B,2016-03-19,9.10146719533,-79.3677351151,23
Plan B,2016-03-19,9.10453620917,-79.4959966396,13
Plan B,2016-03-19,9.10699230754,-79.3688122522,15
Plan B,2016-03-19,9.10705538038,-79.3685864189,23
Plan B,2016-03-19,9.10731770086,-79.369197168,43
Plan B,2016-03-19,9.10804574041,-79.3290500589,35
Plan B,2016-03-19,9.1093793375,-79.5346921313,2
Plan B,2016-03-19,9.10952994754,-79.2949176334,43
Plan B,2016-03-19,9.10985710515,-79.3863726592,39
Plan B,2016-03-19,9.10993357619,-79.5341561593,8
Plan B,2016-03-19,9.11073097448,-79.5625232864,1
Plan B,2016-03-19,9.11313028111,-79.2650628864,39
Plan B,2016-03-19,9.11585095912,-79.5490219428,33
Plan B,2016-03-19,9.11767552659,-79.6054380887,46
Plan B,2016-03-19,9.11807375253,-79.5497401983,9
Plan B,2016-03-19,9.11913076459,-79.6060146245,20
Plan B,2016-03-19,9.1219358929,-79.5800847702,45
Plan B,2016-03-19,9.12278509195,-79.5816736707,21
Plan B,2016-03-19,9.12565593738,-79.5991819967,50
Plan B,2016-03-19,9.13585470817,-79.2135845064,35
Plan B,2016-03-19,9.13628440437,-79.6164723351,31
Plan B,2016-03-19,9.14513749295,-79.131490936,29
Plan B,2016-03-19,9.15569746414,-79.6176485711,15
Plan B,2016-03-19,9.16382263394,-79.0967802702,14
Plan B,2016-03-19,9.17028420816,-79.6078412156,24
Plan B,2016-03-19,9.17231816417,-79.6074440267,2
Plan B,2016-03-19,9.17238547259,-79.6076084874,51
Plan B,2016-03-19,9.1732378424,-79.6075973488,1
Plan B,2016-03-19,9.18693433106,-79.6222613372,6
Plan B,2016-03-19,9.18860407034,-79.6221056317,26
Plan B,2016-03-19,9.19295962006,-80.1101066988,17
Plan B,2016-03-19,9.19610939111,-79.0864639953,24
Plan B,2016-03-19,9.19877313626,-79.6274607337,1
Plan B,2016-03-19,9.19972505353,-79.6278303234,20
Plan B,2016-03-19,9.2017186631,-79.6281290682,13
Plan B,2016-03-19,9.21175812848,-79.6719241911,14
Plan B,2016-03-19,9.21342971056,-79.6714303662,7
Plan B,2016-03-19,9.21602686331,-78.8849516041,24
Plan B,2016-03-19,9.23190205577,-79.6230000542,22
Plan B,2016-03-19,9.23274993584,-79.623083663,7
Plan B,2016-03-19,9.2328839298,-79.6227515082,0
Plan B,2016-03-19,9.23473983392,-79.6650579299,18
Plan B,2016-03-19,9.23577699178,-79.6644320597,14
Plan B,2016-03-19,9.24045252566,-79.6109443984,22
Plan B,2016-03-19,9.24086911466,-79.6108964594,32
Plan B,2016-03-19,9.25214030553,-79.6409817092,47
Plan B,2016-03-19,9.26060926362,-79.7024754201,10
Plan B,2016-03-19,9.27220997883,-79.6839589284,31
Plan B,2016-03-19,9.27288598027,-79.920561437,2
Plan B,2016-03-19,9.27310218965,-79.7284949405,24
Plan B,2016-03-19,9.27349897691,-79.6848681701,12
Plan B,2016-03-19,9.27604252836,-79.9199943011,48
Plan B,2016-03-19,9.27765118644,-79.7525400248,26
Plan B,2016-03-19,9.2800484565,-79.7529899865,40
Plan B,2016-03-19,9.28075244758,-79.7526725037,35
Plan B,2016-03-19,9.28104109288,-79.7526322631,23
Plan B,2016-03-19,9.28437677627,-79.9090325883,42
Plan B,2016-03-19,9.28611668768,-79.7828003705,36
Plan B,2016-03-19,9.28738813367,-79.7834010337,12
Plan B,2016-03-19,9.28796531841,-79.7821454354,49
Plan B,2016-03-19,9.28833788436,-79.7169418913,38
Plan B,2016-03-19,9.28868636805,-79.7169005117,33
Plan B,2016-03-19,9.29177452237,-79.7687097194,43
Plan B,2016-03-19,9.29183130166,-79.7690566644,39
Plan B,2016-03-19,9.29444771469,-79.7688266868,23
Plan B,2016-03-19,9.30210598238,-79.9021535253,11
Plan B,2016-03-19,9.30591752588,-79.7835379011,48
Plan B,2016-03-19,9.30607623728,-79.9010648757,40
Plan B,2016-03-19,9.30693271171,-79.7827917954,37
Plan B,2016-03-19,9.30841244617,-79.7842444784,37
Plan B,2016-03-19,9.3088403325,-79.7835604428,30
Plan B,2016-03-19,9.30888640038,-79.783059067,36
Plan B,2016-03-19,9.31156312769,-79.8062037136,27
Plan B,2016-03-19,9.3132059194,-79.7975129799,26
Plan B,2016-03-19,9.32311634341,-79.8908564939,30
Plan B,2016-03-19,9.32876599962,-79.8844238158,6
Plan B,2016-03-19,9.33023519877,-79.8834443716,23
Plan B,2016-03-19,9.33628406044,-79.8690310227,8
Plan B,2016-03-19,9.33654931382,-79.8970558546,14
Plan B,2016-03-19,9.33799140414,-79.8975262836,17
Plan B,2016-03-19,9.33853933731,-79.8973754993,16
Plan B,2016-03-19,9.33971130436,-79.8966284259,25
Plan B,2016-03-19,9.34013987436,-79.8970026027,4
Plan B,2016-03-19,9.34087058841,-79.8024965238,43
Plan B,2016-03-19,9.34838926061,-79.8263405306,25
Plan B,2016-03-19,9.34928007401,-79.8834617361,51
Plan B,2016-03-19,9.35009179169,-79.8267306697,23
Plan B,2016-03-19,9.35066270342,-79.8176197356,37
Plan B,2016-03-19,9.3516549412,-79.8824545317,30
Plan B,2016-03-19,9.35224528944,-79.8174892953,14
Plan B,2016-03-19,9.35267097514,-79.8185435451,0
Plan B,2016-03-19,9.35644828205,-79.9005467246,44
Plan B,2016-03-19,9.36079354623,-79.8227606696,50
Plan B,2016-03-19,9.3620644344,-79.8230664752,49
Plan B,2016-03-19,9.36239997101,-79.8231815656,26
Plan B,2016-03-19,9.36241867649,-79.8438652273,35
Plan B,2016-03-19,9.36274937401,-79.8786769806,19
Plan B,2016-03-19,9.36335317506,-79.8788667878,49
Plan B,2016-03-19,9.36452994784,-79.8781270556,9
Plan B,2016-03-19,9.36559262073,-79.8433303409,30
Plan B,2016-03-19,9.36561354049,-79.8440611778,37
Plan B,2016-03-19,9.36743661106,-79.8778953171,12
Plan B,2016-03-19,9.36855109415,-79.8785076492,11
Plan C,2016-03-19,8.09090982814,-80.8359388294,31
Plan C,2016-03-19,8.09094046523,-80.8366609417,26
Plan C,2016-03-19,8.09138841926,-80.8354233015,11
Plan C,2016-03-19,8.14571045513,-81.6540928578,45
Plan C,2016-03-19,8.1503930183,-80.6832840438,51
Plan C,2016-03-19,8.18822811657,-81.189069994,50
Plan C,2016-03-19,8.18833114438,-81.1896123192,36
Plan C,2016-03-19,8.18866595456,-81.1890795832,41
Plan C,2016-03-19,8.19963515362,-80.1097953501,23
Plan C,2016-03-19,8.25348059825,-80.5402957919,21
Plan C,2016-03-19,8.27927981436,-80.5238575117,47
Plan C,2016-03-19,8.33903215309,-80.5194437152,49
Plan C,2016-03-19,8.39488186512,-80.2681280624,4
Plan C,2016-03-19,8.44079404925,-80.3063429954,32
Plan C,2016-03-19,8.44240207639,-80.0568765919,25
Plan C,2016-03-19,8.44486342036,-80.3061764381,49
Plan C,2016-03-19,8.44956566667,-80.0576342939,37
Plan C,2016-03-19,8.45715146388,-80.0571751763,34
Plan C,2016-03-19,8.47019714303,-79.9828709301,42
Plan C,2016-03-19,8.47114707432,-79.9841242248,24
Plan C,2016-03-19,8.4824126817,-79.963353473,21
Plan C,2016-03-19,8.48320452714,-79.9626497564,42
Plan C,2016-03-19,8.49187017464,-80.2392812455,27
Plan C,2016-03-19,8.4930633033,-80.3242071063,27
Plan C,2016-03-19,8.51815867731,-79.941607271,16
Plan C,2016-03-19,8.51942933399,-80.3594493086,37
Plan C,2016-03-19,8.52308555683,-80.0229482671,26
Plan C,2016-03-19,8.53275718383,-79.8931227639,48
Plan C,2016-03-19,8.54390204296,-80.0547703115,28
Plan C,2016-03-19,8.55727041356,-79.9246485245,31
Plan C,2016-03-19,8.58650702476,-80.1294484738,5
Plan C,2016-03-19,8.59021869873,-79.8823839504,43
Plan C,2016-03-19,8.62592781638,-79.8855520945,11
Plan C,2016-03-19,8.6300363252,-79.8858895779,11
Plan C,2016-03-19,8.6743947049,-79.8743634422,4
Plan C,2016-03-19,8.67505711194,-79.8740070887,4
Plan C,2016-03-19,8.6758733226,-79.8742374075,43
Plan C,2016-03-19,8.71206842601,-80.109969922,24
Plan C,2016-03-19,8.7137306439,-79.875002283,38
Plan C,2016-03-19,8.71541438133,-79.8735976994,26
Plan C,2016-03-19,8.75933320092,-79.8823707653,30
Plan C,2016-03-19,8.86036902172,-79.7950571719,27
Plan C,2016-03-19,8.87069287863,-79.7803798982,42
Plan C,2016-03-19,8.87289149801,-79.8105657855,31
Plan C,2016-03-19,8.87491748148,-79.7799979815,45
Plan C,2016-03-19,8.87544564071,-79.7802135423,38
Plan C,2016-03-19,8.87565119927,-79.7807767659,45
Plan C,2016-03-19,8.88737978276,-79.7614215237,20
Plan C,2016-03-19,8.89231886904,-79.7795897158,47
Plan C,2016-03-19,8.89455785142,-79.7794756794,28
Plan C,2016-03-19,8.89489340142,-79.7808046175,17
Plan C,2016-03-19,8.89614149069,-79.7489494096,46
Plan C,2016-03-19,8.89700828705,-79.7489724644,49
Plan C,2016-03-19,8.91338990163,-79.7355749403,15
Plan C,2016-03-19,8.92401296792,-79.5868585127,6
Plan C,2016-03-19,8.92440440839,-79.5866864681,7
Plan C,2016-03-19,8.92911344943,-79.6783541504,27
Plan C,2016-03-19,8.93197164547,-79.7130696725,20
Plan C,2016-03-19,8.93243649224,-79.7131058383,38
Plan C,2016-03-19,8.94608524703,-79.646245458,50
Plan C,2016-03-19,8.94793206423,-79.6468126325,41
Plan C,2016-03-19,8.94896530099,-79.6829751683,22
Plan C,2016-03-19,8.95002829326,-79.5611511864,47
Plan C,2016-03-19,8.95077910046,-79.6826625655,2
Plan C,2016-03-19,8.95190441484,-79.5403013969,26
Plan C,2016-03-19,8.95291746499,-79.5395531873,29
Plan C,2016-03-19,8.95422131083,-79.5847116172,13
Plan C,2016-03-19,8.95503281796,-79.5851495311,24
Plan C,2016-03-19,8.95711875497,-79.5505215969,37
Plan C,2016-03-19,8.95872103693,-79.5493689611,7
Plan C,2016-03-19,8.96503093099,-79.5390545801,42
Plan C,2016-03-19,8.96507166026,-79.6606061143,34
Plan C,2016-03-19,8.96581336877,-79.6613024901,0
Plan C,2016-03-19,8.96645097132,-79.6605779014,48
Plan C,2016-03-19,8.96690742152,-79.6611789854,26
Plan C,2016-03-19,8.97729073499,-79.5576058633,2
Plan C,2016-03-19,8.97807393549,-79.5572430921,3
Plan C,2016-03-19,8.97847023707,-79.5580550738,6
Plan C,2016-03-19,8.98090961837,-79.5334816392,41
Plan C,2016-03-19,8.98632913129,-79.5273071783,22
Plan C,2016-03-19,8.98794605952,-79.5078512556,7
Plan C,2016-03-19,8.99399293941,-79.5124752213,28
Plan C,2016-03-19,8.99983087083,-79.497803137,14
Plan C,2016-03-19,9.00442766236,-80.1101657075,9
Plan C,2016-03-19,9.01479757164,-79.4803024867,39
Plan C,2016-03-19,9.01521472631,-79.4798210241,36
Plan C,2016-03-19,9.01758368534,-79.514856044,43
Plan C,2016-03-19,9.0303283396,-79.4226488394,4
Plan C,2016-03-19,9.03111037987,-79.423267165,46
Plan C,2016-03-19,9.03112099894,-79.5028124949,1
Plan C,2016-03-19,9.03162224068,-79.4226824386,13
Plan C,2016-03-19,9.03268667971,-79.5021577036,17
Plan C,2016-03-19,9.03292984834,-79.4593289459,14
Plan C,2016-03-19,9.03466980938,-79.4586996158,7
Plan C,2016-03-19,9.0350544552,-79.4591147437,11
Plan C,2016-03-19,9.03935344573,-79.4358225679,39
Plan C,2016-03-19,9.03991575474,-79.4353722159,24
Plan C,2016-03-19,9.04240243276,-79.5139803169,37
Plan C,2016-03-19,9.05236495471,-79.504496141,2
Plan C,2016-03-19,9.06645857737,-79.4083408256,2
Plan C,2016-03-19,9.06658410262,-79.5105517491,19
Plan C,2016-03-19,9.06667311694,-79.4091762968,24
Plan C,2016-03-19,9.0671112171,-79.4080835572,39
Plan C,2016-03-19,9.08009237239,-79.3935957645,36
Plan C,2016-03-19,9.08083405338,-79.5234931953,40
Plan C,2016-03-19,9.09044359974,-79.3630753087,38
Plan C,2016-03-19,9.09069228488,-79.3618092331,7
Plan C,2016-03-19,9.09154546837,-79.3633734882,10
Plan C,2016-03-19,9.09246245991,-79.4016251322,18
Plan C,2016-03-19,9.09446196655,-79.5376341979,46
Plan C,2016-03-19,9.09492190126,-79.5383352125,17
Plan C,2016-03-19,9.09552633957,-79.5117488451,46
Plan C,2016-03-19,9.09675074983,-79.3233485168,1
Plan C,2016-03-19,9.09691012033,-79.5113113394,45
Plan C,2016-03-19,9.09698250501,-79.3237059195,41
Plan C,2016-03-19,9.09698674894,-79.3226852599,43
Plan C,2016-03-19,9.09741951261,-79.4935672195,39
Plan C,2016-03-19,9.09781440713,-79.3235074239,22
Plan C,2016-03-19,9.09781812144,-79.5115658183,23
Plan C,2016-03-19,9.10105939525,-79.3688671618,23
Plan C,2016-03-19,9.10179987293,-79.368346284,36
Plan C,2016-03-19,9.10864224548,-79.5618843146,10
Plan C,2016-03-19,9.10874263602,-79.3858039817,24
Plan C,2016-03-19,9.10891610138,-79.3863826073,47
Plan C,2016-03-19,9.10989331524,-79.5344822591,19
Plan C,2016-03-19,9.11521627448,-79.2652878965,37
Plan C,2016-03-19,9.11522721484,-79.5498621176,39
Plan C,2016-03-19,9.11552310747,-79.5502446667,18
Plan C,2016-03-19,9.11652065185,-79.5496122313,45
Plan C,2016-03-19,9.11875236659,-79.6055277953,34
Plan C,2016-03-19,9.1191873638,-79.6053765562,29
Plan C,2016-03-19,9.12095714751,-79.5806873228,2
Plan C,2016-03-19,9.12129955836,-79.5805058168,26
Plan C,2016-03-19,9.12387979428,-79.5804640093,28
Plan C,2016-03-19,9.12458372314,-79.5696190701,42
Plan C,2016-03-19,9.12458528607,-79.5693148904,37
Plan C,2016-03-19,9.12599187764,-79.5997937779,11
Plan C,2016-03-19,9.12804151061,-79.5993449741,45
Plan C,2016-03-19,9.13557176486,-79.6163119936,51
Plan C,2016-03-19,9.13567472812,-79.2131100448,13
Plan C,2016-03-19,9.13589681425,-79.2127359046,2
Plan C,2016-03-19,9.13729330687,-79.6159699741,13
Plan C,2016-03-19,9.14518741336,-79.1321654886,39
Plan C,2016-03-19,9.14524367911,-79.1328645091,9
Plan C,2016-03-19,9.15743312648,-79.6181786935,33
Plan C,2016-03-19,9.16354196719,-79.0959619763,18
Plan C,2016-03-19,9.16460259253,-79.0957850643,16
Plan C,2016-03-19,9.17090443656,-79.6084241193,7
Plan C,2016-03-19,9.17103627589,-79.6073062685,46
Plan C,2016-03-19,9.17196155958,-79.6075090572,35
Plan C,2016-03-19,9.18040469587,-79.6217310278,41
Plan C,2016-03-19,9.18093821713,-79.6223110655,21
Plan C,2016-03-19,9.18621738963,-79.6218648316,16
Plan C,2016-03-19,9.18895277718,-79.6219453172,44
Plan C,2016-03-19,9.19552406215,-79.0866433261,35
Plan C,2016-03-19,9.19593385748,-78.8121176309,15
Plan C,2016-03-19,9.1959512856,-79.0872040075,24
Plan C,2016-03-19,9.20117696518,-79.6275286531,34
Plan C,2016-03-19,9.21319478973,-78.8382652647,33
Plan C,2016-03-19,9.21330054323,-78.838582772,20
Plan C,2016-03-19,9.213907256,-78.9540593704,9
Plan C,2016-03-19,9.21435787137,-78.9534020823,10
Plan C,2016-03-19,9.214566503,-78.9543545023,1
Plan C,2016-03-19,9.2147131083,-78.9536788154,27
Plan C,2016-03-19,9.21489982831,-78.9536473301,40
Plan C,2016-03-19,9.21527603999,-79.6715038834,40
Plan C,2016-03-19,9.21611734904,-78.8835303005,42
Plan C,2016-03-19,9.22350527233,-78.853617512,35
Plan C,2016-03-19,9.23141229358,-79.6233128029,32
Plan C,2016-03-19,9.23174792577,-79.623757733,31
Plan C,2016-03-19,9.23283098034,-79.6235730159,33
Plan C,2016-03-19,9.23354616365,-79.6231335171,39
Plan C,2016-03-19,9.23444731026,-79.6231935221,31
Plan C,2016-03-19,9.23550092212,-79.6656529475,50
Plan C,2016-03-19,9.23762595088,-79.6651033103,51
Plan C,2016-03-19,9.2405060506,-79.6109946404,4
Plan C,2016-03-19,9.24304597907,-79.6115873051,23
Plan C,2016-03-19,9.2530121653,-79.6403411512,39
Plan C,2016-03-19,9.25815951186,-79.7025689066,26
Plan C,2016-03-19,9.25932540003,-79.7021699586,30
Plan C,2016-03-19,9.27105876196,-79.6853752905,23
Plan C,2016-03-19,9.2712408593,-79.7292876535,10
Plan C,2016-03-19,9.27167754523,-79.6853710246,45
Plan C,2016-03-19,9.27256480752,-79.729339428,18
Plan C,2016-03-19,9.27324923677,-79.6840555878,3
Plan C,2016-03-19,9.27355523506,-79.6846847072,38
Plan C,2016-03-19,9.27405202036,-79.7287499471,44
Plan C,2016-03-19,9.27471812246,-79.7298299979,30
Plan C,2016-03-19,9.27527868531,-79.9200580415,51
Plan C,2016-03-19,9.27619686542,-79.91989167,20
Plan C,2016-03-19,9.28797481996,-79.7167187156,39
Plan C,2016-03-19,9.28804509405,-79.7824133561,2
Plan C,2016-03-19,9.28846085337,-79.7821187238,6
Plan C,2016-03-19,9.29035424667,-79.716839393,22
Plan C,2016-03-19,9.29234595703,-79.7689613795,32
Plan C,2016-03-19,9.29418714103,-79.7689541431,33
Plan C,2016-03-19,9.30704317531,-79.7830416999,36
Plan C,2016-03-19,9.30777813434,-79.7839003356,5
Plan C,2016-03-19,9.30880312799,-79.8053622121,20
Plan C,2016-03-19,9.30900909237,-79.8056883439,49
Plan C,2016-03-19,9.3126177293,-79.8055799726,39
Plan C,2016-03-19,9.31368079877,-79.7972152561,29
Plan C,2016-03-19,9.31451683848,-79.7971825653,11
Plan C,2016-03-19,9.31469214164,-79.7981631713,18
Plan C,2016-03-19,9.32046929263,-79.8913514336,10
Plan C,2016-03-19,9.32233158495,-79.8913399663,50
Plan C,2016-03-19,9.32598437431,-79.8917671613,3
Plan C,2016-03-19,9.32702256251,-79.8841557088,16
Plan C,2016-03-19,9.33033510579,-79.8010826727,20
Plan C,2016-03-19,9.33147112416,-79.8835352722,19
Plan C,2016-03-19,9.33243020699,-79.7997341537,8
Plan C,2016-03-19,9.33351029763,-79.8000018541,48
Plan C,2016-03-19,9.33515284288,-79.8005145379,49
Plan C,2016-03-19,9.33634520742,-79.8697116395,3
Plan C,2016-03-19,9.34049364082,-79.8016050947,40
Plan C,2016-03-19,9.34126526856,-79.8964632359,26
Plan C,2016-03-19,9.34206242836,-79.8965230156,24
Plan C,2016-03-19,9.34268627575,-79.8593496366,7
Plan C,2016-03-19,9.34531550543,-79.8589965188,48
Plan C,2016-03-19,9.34634215109,-79.8268427796,4
Plan C,2016-03-19,9.34646644942,-79.8266180089,39
Plan C,2016-03-19,9.34782312816,-79.8444134927,26
Plan C,2016-03-19,9.34986268675,-79.8449021964,35
Plan C,2016-03-19,9.35013799709,-79.8265493403,24
Plan C,2016-03-19,9.35212978934,-79.8450095299,38
Plan C,2016-03-19,9.35283177621,-79.8080249905,36
Plan C,2016-03-19,9.35466236967,-79.8178514634,17
Plan C,2016-03-19,9.35482281648,-79.8590874608,43
Plan C,2016-03-19,9.3614311076,-79.8226191959,37
Plan C,2016-03-19,9.36567900045,-79.8780690896,8
Plan D,2016-03-19,8.0886242986,-81.3891206157,47
Plan D,2016-03-19,8.08913978702,-81.3895978719,50
Plan D,2016-03-19,8.0914886265,-80.8361230282,7
Plan D,2016-03-19,8.13019276028,-81.0193860311,34
Plan D,2016-03-19,8.13039751433,-81.0192040226,38
Plan D,2016-03-19,8.1455446517,-81.6542163388,18
Plan D,2016-03-19,8.15229841321,-80.6830310354,33
Plan D,2016-03-19,8.25289920407,-80.5412132109,7
Plan D,2016-03-19,8.25355469484,-80.541058519,27
Plan D,2016-03-19,8.27708814436,-80.5232915336,22
Plan D,2016-03-19,8.27889590018,-80.5231148993,50
Plan D,2016-03-19,8.34254069703,-80.5197869517,48
Plan D,2016-03-19,8.38608696552,-80.1983921495,47
Plan D,2016-03-19,8.38695930577,-80.1978750999,44
Plan D,2016-03-19,8.39555962343,-80.2677096497,8
Plan D,2016-03-19,8.40822096959,-80.5177574856,44
Plan D,2016-03-19,8.40828093023,-80.5185703633,50
Plan D,2016-03-19,8.40891088109,-80.5184595708,28
Plan D,2016-03-19,8.43419114669,-80.484735327,26
Plan D,2016-03-19,8.4345128067,-80.4847260356,35
Plan D,2016-03-19,8.43482260088,-80.4853986247,31
Plan D,2016-03-19,8.43503929259,-80.4844947786,4
Plan D,2016-03-19,8.43933361654,-80.3056150479,36
Plan D,2016-03-19,8.43967944905,-80.3067202363,6
Plan D,2016-03-19,8.44232608746,-80.3068151564,12
Plan D,2016-03-19,8.46694787916,-80.4013303735,25
Plan D,2016-03-19,8.47103950522,-79.9837263908,39
Plan D,2016-03-19,8.48062101068,-79.9633240567,2
Plan D,2016-03-19,8.48199774799,-79.961828486,32
Plan D,2016-03-19,8.48344715165,-79.9621308161,29
Plan D,2016-03-19,8.48808908545,-80.3250536752,36
Plan D,2016-03-19,8.48870982122,-80.2380572857,47
Plan D,2016-03-19,8.493023856,-80.3243033206,9
Plan D,2016-03-19,8.49303610095,-80.3248113764,22
Plan D,2016-03-19,8.49376783009,-80.3254861537,24
Plan D,2016-03-19,8.49408950969,-80.325027546,21
Plan D,2016-03-19,8.49464868956,-80.239207147,2
Plan D,2016-03-19,8.50702207131,-80.023800407,24
Plan D,2016-03-19,8.5150460704,-80.0231166014,1
Plan D,2016-03-19,8.51598024602,-79.940521835,31
Plan D,2016-03-19,8.51859182991,-80.0225889696,33
Plan D,2016-03-19,8.51899102589,-80.0237134868,0
Plan D,2016-03-19,8.52259211314,-80.023205891,30
Plan D,2016-03-19,8.53014517769,-79.8928758452,49
Plan D,2016-03-19,8.54676974475,-80.0553686402,9
Plan D,2016-03-19,8.55639659295,-79.924317462,18
Plan D,2016-03-19,8.58913618962,-79.8827685492,11
Plan D,2016-03-19,8.58955330228,-79.8824609216,32
Plan D,2016-03-19,8.62491023005,-79.8859380806,40
Plan D,2016-03-19,8.62765023857,-79.8850003565,34
Plan D,2016-03-19,8.67130784088,-79.8739916281,24
Plan D,2016-03-19,8.71586217365,-79.8739893341,37
Plan D,2016-03-19,8.7606425906,-79.8821403692,18
Plan D,2016-03-19,8.76345462026,-79.8813345861,6
Plan D,2016-03-19,8.80324845063,-79.8722484089,3
Plan D,2016-03-19,8.80567138741,-79.8720483236,25
Plan D,2016-03-19,8.84035035263,-79.8487624591,5
Plan D,2016-03-19,8.85020129274,-79.8243108942,18
Plan D,2016-03-19,8.85826686291,-79.7947474574,45
Plan D,2016-03-19,8.86760994919,-79.8111636345,10
Plan D,2016-03-19,8.87208945006,-79.7800046816,19
Plan D,2016-03-19,8.88036599885,-79.7962602198,4
Plan D,2016-03-19,8.88119391662,-79.7967438986,29
Plan D,2016-03-19,8.88392531874,-79.7620246251,40
Plan D,2016-03-19,8.8850041714,-79.7620935443,4
Plan D,2016-03-19,8.88556092845,-79.7625180159,25
Plan D,2016-03-19,8.88625912487,-79.7615501946,43
Plan D,2016-03-19,8.88756860208,-79.7615183835,44
Plan D,2016-03-19,8.89656170195,-79.7479491834,24
Plan D,2016-03-19,8.89758456156,-79.7484455699,41
Plan D,2016-03-19,8.91284384821,-79.7351762148,0
Plan D,2016-03-19,8.91339048105,-79.7347272872,37
Plan D,2016-03-19,8.91382993031,-79.7345437515,18
Plan D,2016-03-19,8.91397873128,-79.6979601117,50
Plan D,2016-03-19,8.92760684356,-79.6402075727,47
Plan D,2016-03-19,8.9297563406,-79.712278076,46
Plan D,2016-03-19,8.9300867368,-79.6396995816,33
