plan,date,latitude,longitude,qty_notes
Plan F,2016-04-19,9.65054778317,-78.8122554838,28
Plan F,2016-04-19,9.35427537895,-79.096042005,25
Plan F,2016-04-19,9.36399349081,-79.3681352105,36
Plan F,2016-04-19,9.36347472166,-78.8375190532,28
Plan F,2016-04-19,9.34859622961,-79.003169845,25
Plan G,2016-04-19,9.35255332445,-79.4940199739,21
Plan G,2016-04-19,9.34659955421,-78.853464045,32
Plan G,2016-04-19,9.36562813447,-78.812523975,25
Plan G,2016-04-19,9.34911698729,-78.8112333658,17
Plan G,2016-04-19,9.36781298552,-79.087225533,32
Plan G,2016-04-19,9.34358558974,-78.8530945496,27
Plan G,2016-04-19,9.35324506028,-78.8531423609,19
Plan G,2016-04-19,9.33798641026,-78.8541638046,20
Plan G,2016-04-19,9.36341298322,-78.8117772234,27
Plan A,2016-04-20,9.36427630267,-79.0960300668,22
Plan A,2016-04-20,9.27978606907,-79.0030085629,24
Plan A,2016-04-20,9.36336153203,-78.8842143912,26
Plan A,2016-04-20,9.36723477924,-78.8120922229,34
Plan A,2016-04-20,9.36236411792,-78.8843927004,26
Plan A,2016-04-20,9.36881507048,-78.8118542359,33
Plan A,2016-04-20,9.35512028718,-78.8374394208,29
Plan A,2016-04-20,9.3570554648,-78.8124988068,32
Plan A,2016-04-20,9.36505443809,-78.8843395712,26
Plan B,2016-04-20,9.34226910628,-78.8836914675,17
Plan B,2016-04-20,9.36496918396,-78.8111324048,25
Plan B,2016-04-20,9.34911340293,-79.1327743892,21
Plan B,2016-04-20,9.36119051441,-78.884205158,37
Plan B,2016-04-20,9.36968854008,-78.8538496728,31
Plan B,2016-04-20,9.35059475366,-78.885068022,29
Plan B,2016-04-20,9.36325466556,-78.8538728598,25
Plan B,2016-04-20,9.35192849508,-79.2138801364,30
Plan B,2016-04-20,9.36400421185,-78.9538251717,25
Plan C,2016-04-20,9.36357828776,-79.0967307756,31
Plan C,2016-04-20,9.36492227189,-79.0875611572,38
Plan C,2016-04-20,9.49455224999,-79.095553058,32
Plan C,2016-04-20,9.34810538987,-78.8389729093,28
Plan C,2016-04-20,9.36546205014,-78.8121044374,32
Plan C,2016-04-20,9.36180730042,-78.8116335697,30
Plan C,2016-04-20,9.36033864098,-78.8536642432,26
Plan C,2016-04-20,9.34570850833,-78.8381653905,26
Plan C,2016-04-20,9.36724358511,-79.002526677,30
Plan D,2016-04-20,9.26001651029,-78.8382423284,17
Plan D,2016-04-20,9.36176672408,-78.8835753312,31
Plan D,2016-04-20,9.34705621911,-78.8540033225,28
Plan D,2016-04-20,9.34718338419,-79.1324904077,23
Plan D,2016-04-20,9.34978971493,-78.8838567494,36
Plan D,2016-04-20,9.35297058385,-78.8539366225,28
Plan D,2016-04-20,9.36167722593,-78.8382080432,30
Plan D,2016-04-20,9.36486499378,-79.2917495042,27
Plan D,2016-04-20,9.33876770607,-78.8378231683,28
Plan E,2016-04-20,9.30645183069,-78.8841610525,28
Plan E,2016-04-20,9.34894105436,-79.0029305049,23
Plan E,2016-04-20,9.36421835686,-78.8539233042,19
Plan E,2016-04-20,9.35861456194,-78.8836099357,31
Plan E,2016-04-20,9.36783076275,-79.0878983511,21
Plan E,2016-04-20,9.36368653355,-79.0864386887,18
Plan E,2016-04-20,9.35248841656,-79.1320473818,21
Plan E,2016-04-20,9.34893002397,-78.8838674808,27
Plan E,2016-04-20,9.36267632346,-79.0036065092,33
Plan F,2016-04-20,9.31050278005,-78.8115346557,26
Plan F,2016-04-20,9.35516428782,-79.1324837176,24
Plan F,2016-04-20,9.36438780319,-79.0040179243,21
Plan F,2016-04-20,9.36026724399,-79.0037935552,24
Plan F,2016-04-20,9.35377225511,-78.9537760774,23
Plan F,2016-04-20,9.35079093655,-79.1315083276,22
Plan F,2016-04-20,9.36618232732,-78.8380305597,35
Plan F,2016-04-20,9.36245097996,-79.2911176767,16
Plan F,2016-04-20,9.35452497768,-79.3292381728,21
Plan G,2016-04-20,9.36692626114,-79.0956096347,24
Plan G,2016-04-20,9.34805947035,-78.8123110956,15
Plan G,2016-04-20,9.35420651785,-78.9543463308,32
Plan G,2016-04-20,9.36811802195,-78.8839603837,33
Plan G,2016-04-20,9.34222590528,-79.2133521985,21
Plan G,2016-04-20,9.34949274331,-78.8846110591,38
Plan G,2016-04-20,9.33101856587,-78.8384754607,29
Plan G,2016-04-20,9.36718593381,-79.0039558346,23
Plan G,2016-04-20,9.33907275179,-78.854022632,29
Plan A,2016-04-21,9.36733076995,-78.8379489284,28
Plan A,2016-04-21,9.3468894183,-79.2642458319,25
Plan A,2016-04-21,9.36527889472,-79.0034676484,41
Plan A,2016-04-21,9.34847324554,-79.3236830091,25
Plan A,2016-04-21,9.35990196677,-78.8385817673,24
Plan A,2016-04-21,9.35152630741,-78.9537736823,20
Plan A,2016-04-21,9.33592349817,-79.3681135161,31
Plan A,2016-04-21,9.35298581103,-79.0873079238,29
Plan A,2016-04-21,9.36574651785,-78.884608121,27
Plan B,2016-04-21,9.3615955406,-78.8531632174,31
Plan B,2016-04-21,9.35997671875,-79.0961588201,21
Plan B,2016-04-21,9.29190383895,-79.0958313153,17
Plan B,2016-04-21,9.36545112454,-79.3862027727,22
Plan B,2016-04-21,9.34826270155,-78.8389784705,28
Plan B,2016-04-21,9.3630908773,-79.0961520414,20
Plan B,2016-04-21,9.3605194686,-78.8530760358,27
Plan B,2016-04-21,9.36235403276,-79.0868419025,29
Plan B,2016-04-21,9.3546143263,-78.8381705735,27
Plan C,2016-04-21,9.35667616376,-79.2652872987,22
Plan C,2016-04-21,9.36225715007,-78.8848175139,32
Plan C,2016-04-21,9.36216624871,-79.0864152252,25
Plan C,2016-04-21,9.35425183276,-79.1314483819,26
Plan C,2016-04-21,9.36602916535,-78.8846839042,31
Plan C,2016-04-21,9.35605332634,-78.838573836,27
Plan C,2016-04-21,9.30730704971,-78.8111060977,30
Plan C,2016-04-21,9.36534165865,-79.0878641528,24
Plan C,2016-04-21,9.34422940779,-79.3868052662,33
Plan D,2016-04-21,9.34628769503,-79.0029030965,27
Plan D,2016-04-21,9.34130463747,-78.9539764716,32
Plan D,2016-04-21,9.35720511129,-78.8119466139,30
Plan D,2016-04-21,9.3655724051,-79.0959990677,23
Plan D,2016-04-21,9.36512113359,-79.2139640591,30
Plan D,2016-04-21,9.35095975893,-78.8840699823,35
Plan D,2016-04-21,9.3664209253,-79.2656310189,24
Plan D,2016-04-21,9.36974155071,-79.2915872386,29
Plan D,2016-04-21,9.36762717203,-78.8117330652,30
Plan E,2016-04-21,9.36291013986,-78.9534184885,24
Plan E,2016-04-21,9.36579515001,-78.8384987062,27
Plan E,2016-04-21,9.36143169017,-79.0028872536,16
Plan E,2016-04-21,9.34009180954,-79.0870837674,22
Plan E,2016-04-21,9.36332479923,-78.8376780632,28
Plan E,2016-04-21,9.3659728927,-78.9535796897,18
Plan E,2016-04-21,9.3651063073,-78.8117898317,25
Plan E,2016-04-21,9.34139960582,-78.8121268957,28
Plan E,2016-04-21,9.35419552875,-79.3284785654,25
Plan F,2016-04-21,9.36330988948,-79.096731741,22
Plan F,2016-04-21,9.34646915995,-79.0960599225,24
Plan F,2016-04-21,9.34770726953,-78.8539408024,21
Plan F,2016-04-21,9.35734001892,-78.853446868,26
Plan F,2016-04-21,9.36383469292,-78.8532320009,32
Plan F,2016-04-21,9.36433920133,-79.0878388982,25
Plan F,2016-04-21,9.36520275973,-79.0038129833,24
Plan F,2016-04-21,9.36634918518,-78.8117383566,32
Plan F,2016-04-21,9.34872496732,-78.8378101347,22
Plan G,2016-04-21,9.361823444,-79.0037664367,27
Plan G,2016-04-21,9.3613338527,-78.8123850053,25
Plan G,2016-04-21,9.35147621654,-78.8841154775,22
Plan G,2016-04-21,9.35643008411,-78.8119843162,36
Plan G,2016-04-21,9.35412022123,-78.8845621096,18
Plan G,2016-04-21,9.35179523622,-79.264579491,19
Plan G,2016-04-21,9.36373730707,-78.8525261555,33
Plan G,2016-04-21,9.35109382142,-78.8112336561,30
Plan G,2016-04-21,9.35684086345,-78.8126689591,23
Plan A,2016-04-22,9.36647084577,-78.8383011282,21
Plan A,2016-04-22,9.34724625512,-78.8114479569,29
Plan A,2016-04-22,9.36368427866,-79.0956378836,29
Plan A,2016-04-22,9.3691332395,-78.9532049271,36
Plan A,2016-04-22,9.36791109478,-78.8125831381,20
Plan A,2016-04-22,9.35160712521,-78.9542386273,24
Plan A,2016-04-22,9.35593397712,-78.8843667915,26
Plan A,2016-04-22,9.36786402931,-79.0873052581,26
Plan A,2016-04-22,9.36074081787,-78.8537277156,27
Plan B,2016-04-22,9.36555560661,-79.0029309063,28
Plan B,2016-04-22,9.35821230689,-78.9534502454,31
Plan B,2016-04-22,9.36902098898,-79.2913703052,34
Plan B,2016-04-22,9.36507390078,-78.8834232067,43
Plan B,2016-04-22,9.36417974497,-78.9540315699,31
Plan B,2016-04-22,9.34741589717,-78.9535727459,27
Plan B,2016-04-22,9.36440849336,-78.8837895972,37
Plan B,2016-04-22,9.36332660865,-78.8125314638,36
Plan B,2016-04-22,9.34366210848,-78.8384762875,28
Plan C,2016-04-22,9.36335919649,-79.2948367356,32
Plan C,2016-04-22,9.35261861641,-78.8383209679,27
Plan C,2016-04-22,9.36221687719,-78.8529839899,27
Plan C,2016-04-22,9.36578186379,-78.8388309122,25
Plan C,2016-04-22,9.36774507604,-78.8842007977,26
Plan C,2016-04-22,9.32961627864,-78.8113461919,35
Plan C,2016-04-22,9.36503229873,-79.3236955493,21
Plan C,2016-04-22,9.36363787019,-79.0967912706,34
Plan C,2016-04-22,9.3484235787,-79.0034907914,27
Plan D,2016-04-22,9.32786072557,-79.3229706393,32
Plan D,2016-04-22,9.35124624813,-79.0026864841,30
Plan D,2016-04-22,9.28643527183,-78.8117126091,24
Plan D,2016-04-22,9.36679299008,-78.8840298365,28
Plan D,2016-04-22,9.35390420323,-78.8389154924,28
Plan D,2016-04-22,9.36554764768,-78.853937026,27
Plan D,2016-04-22,9.34279943467,-78.811691376,23
Plan D,2016-04-22,9.35199931073,-78.9547249581,22
Plan D,2016-04-22,9.35299965995,-78.8525677939,30
Plan E,2016-04-22,9.36131508079,-79.2922443438,27
Plan E,2016-04-22,9.36791670064,-79.1329280979,25
Plan E,2016-04-22,9.30393455941,-79.0963162607,23
Plan E,2016-04-22,9.36282585143,-78.8531913444,28
Plan E,2016-04-22,9.28890695365,-79.2907078043,24
Plan E,2016-04-22,9.36692683471,-79.0866580814,26
Plan E,2016-04-22,9.36893559231,-78.8525133856,29
Plan E,2016-04-22,9.33819512384,-79.2945378932,26
Plan E,2016-04-22,9.36397210796,-78.8533810128,34
Plan F,2016-04-22,9.36376387634,-79.0960904386,28
Plan F,2016-04-22,9.39334368178,-78.8536750357,22
Plan F,2016-04-22,9.36418752693,-78.8532147831,29
Plan F,2016-04-22,9.33993103847,-79.2646857476,34
Plan F,2016-04-22,9.29077081554,-79.0965186271,26
Plan F,2016-04-22,9.36240120462,-79.0966730893,28
Plan F,2016-04-22,9.35237684013,-78.8533318222,28
Plan F,2016-04-22,9.36253016332,-78.8376755273,26
Plan F,2016-04-22,9.36192532846,-79.385764177,26
Plan G,2016-04-22,9.34912079122,-78.8111608079,23
Plan G,2016-04-22,9.35636039372,-78.8126405022,28
Plan G,2016-04-22,9.36590208512,-78.8849146318,23
Plan G,2016-04-22,9.38440126273,-79.1324723558,28
Plan G,2016-04-22,9.35218996705,-78.8114701633,26
Plan G,2016-04-22,9.35189399661,-79.2914857915,21
Plan G,2016-04-22,9.34782261793,-78.8383504058,36
Plan G,2016-04-22,9.35893937074,-78.8118003785,20
Plan G,2016-04-22,9.35106654723,-78.9542133595,37
Plan A,2016-04-23,9.3629571331,-78.8113640401,31
Plan A,2016-04-23,9.35713194565,-78.8389657374,28
Plan A,2016-04-23,9.36647607791,-79.0030610608,21
Plan A,2016-04-23,9.35140541716,-79.0869703694,20
Plan A,2016-04-23,9.36357198983,-79.3684383895,29
Plan A,2016-04-23,9.35239190557,-78.8118650578,22
Plan A,2016-04-23,9.36759659279,-78.8535385364,23
Plan A,2016-04-23,9.3035777068,-78.839076898,24
Plan A,2016-04-23,9.36558546088,-78.8540424647,23
Plan B,2016-04-23,9.34195164876,-78.8111949834,29
Plan B,2016-04-23,9.36611863026,-79.213275091,16
Plan B,2016-04-23,9.34996648778,-78.8121413845,28
Plan B,2016-04-23,9.33191753541,-79.2126360824,19
Plan B,2016-04-23,9.35301306652,-78.8538980336,25
Plan B,2016-04-23,9.34273955964,-78.9544061121,30
Plan B,2016-04-23,9.3518967943,-78.8381470567,25
Plan B,2016-04-23,9.36447738226,-79.0026877071,33
Plan B,2016-04-23,9.36268829066,-78.8125231945,33
Plan C,2016-04-23,9.35656974752,-79.1315339938,25
Plan C,2016-04-23,9.36618706937,-78.8382279951,30
Plan C,2016-04-23,9.36248118042,-79.2642996966,24
Plan C,2016-04-23,9.36224849108,-78.9536450088,25
Plan C,2016-04-23,9.3537482589,-79.3677688315,26
Plan C,2016-04-23,9.31338913964,-79.2653067861,27
Plan C,2016-04-23,9.36106670666,-78.8375827545,33
Plan C,2016-04-23,9.36399462136,-79.2133706763,25
Plan C,2016-04-23,9.36436196847,-79.3859702973,27
Plan D,2016-04-23,9.36523549408,-78.8112076263,29
Plan D,2016-04-23,9.35870267564,-79.2645821249,30
Plan D,2016-04-23,9.36362574977,-79.2644110314,24
Plan D,2016-04-23,9.3493402932,-79.0961695066,26
Plan D,2016-04-23,9.35071986221,-79.4088753622,20
Plan D,2016-04-23,9.34974998485,-79.0874805379,36
Plan D,2016-04-23,9.36179338048,-79.0033909917,32
Plan D,2016-04-23,9.36248807237,-79.2135857234,26
Plan D,2016-04-23,9.3583029103,-78.8120943908,34
Plan E,2016-04-23,9.36534078161,-79.0027382558,23
Plan E,2016-04-23,9.36539255638,-78.8841371311,31
Plan E,2016-04-23,9.3522390452,-78.8115866596,30
Plan E,2016-04-23,9.36282412256,-79.264779683,21
Plan E,2016-04-23,9.34268371811,-78.8113013866,18
Plan E,2016-04-23,9.35159382468,-79.0873074099,28
Plan E,2016-04-23,9.36358244676,-79.2125571746,20
Plan E,2016-04-23,9.36512648026,-78.9531576666,32
Plan E,2016-04-23,9.35988287149,-79.3680120875,21
Plan F,2016-04-23,9.35280120536,-78.8110405309,34
Plan F,2016-04-23,9.35364691116,-78.81164665,18
Plan F,2016-04-23,9.35763981336,-78.8382037314,32
Plan F,2016-04-23,9.35960435396,-79.3679502014,24
Plan F,2016-04-23,9.33280150121,-78.8387010174,34
Plan F,2016-04-23,9.34140165829,-78.8836335839,35
Plan F,2016-04-23,9.35369236209,-79.2655629774,27
Plan F,2016-04-23,9.35021274527,-78.9538923123,24
Plan F,2016-04-23,9.35027847607,-78.8374121515,20
Plan G,2016-04-23,9.35153645329,-79.0871854692,25
Plan G,2016-04-23,9.35854529459,-78.8386620623,34
Plan G,2016-04-23,9.3665060428,-78.8842992638,37
Plan G,2016-04-23,9.36773329812,-78.8117841985,27
Plan G,2016-04-23,9.36520030362,-79.1318815442,37
Plan G,2016-04-23,9.3530827678,-78.8379535363,38
Plan G,2016-04-23,9.3519490164,-78.8528189535,34
Plan G,2016-04-23,9.36396108417,-79.1325630985,26
Plan G,2016-04-23,9.3522497953,-78.8382513115,25
Plan A,2016-04-24,9.36441751362,-79.1323415234,32
Plan A,2016-04-24,9.36584231836,-79.3295108765,19
Plan A,2016-04-24,9.31694606681,-79.2950013179,29
Plan A,2016-04-24,9.36509389,-78.8835111282,31
Plan A,2016-04-24,9.36446502996,-78.8535858038,36
Plan A,2016-04-24,9.36403826788,-79.2647046231,25
Plan A,2016-04-24,9.34199122246,-78.8541827739,25
Plan A,2016-04-24,9.36845963015,-78.8112310045,15
Plan A,2016-04-24,9.35561203824,-79.3288383407,22
Plan B,2016-04-24,9.3650147144,-79.0030675402,34
Plan B,2016-04-24,9.35018752202,-79.328664127,36
Plan B,2016-04-24,9.34955451467,-79.1318901529,27
Plan B,2016-04-24,9.35372136833,-79.4086370979,14
Plan B,2016-04-24,9.36356090019,-78.8531581646,33
Plan B,2016-04-24,9.34976953733,-78.8839603623,25
Plan B,2016-04-24,9.34855190751,-78.8124693285,21
Plan B,2016-04-24,9.36455877991,-79.1318369193,26
Plan B,2016-04-24,9.35438007348,-78.8531901579,35
Plan C,2016-04-24,9.36341261102,-79.4087546252,28
Plan C,2016-04-24,9.35247299507,-78.8112706261,21
Plan C,2016-04-24,9.3405168139,-78.8376995077,24
Plan C,2016-04-24,9.36505147827,-79.295056074,26
Plan C,2016-04-24,9.36632977168,-78.8846124186,23
Plan C,2016-04-24,9.34312069224,-78.8529096043,25
Plan C,2016-04-24,9.35580128402,-79.0037163688,25
Plan C,2016-04-24,9.35143358551,-78.8846573209,30
Plan C,2016-04-24,9.34091102244,-79.0872746909,30
Plan D,2016-04-24,9.36132718161,-78.953754487,26
Plan D,2016-04-24,9.35367009673,-79.2133268748,31
Plan D,2016-04-24,9.36854876206,-79.0029435079,31
Plan D,2016-04-24,9.36783818188,-78.8524615904,24
Plan D,2016-04-24,9.34788433131,-79.0035149972,24
Plan D,2016-04-24,9.3619508382,-79.2919542844,23
Plan D,2016-04-24,9.33346953851,-79.291437469,27
Plan D,2016-04-24,9.3602314671,-78.852972761,29
Plan D,2016-04-24,9.35887228241,-78.8524792973,24
Plan E,2016-04-24,9.36396345925,-78.8115549692,25
Plan E,2016-04-24,9.36233245829,-79.0037335426,20
Plan E,2016-04-24,9.36904840707,-78.8530762784,28
Plan E,2016-04-24,9.31677567964,-79.3290256515,21
Plan E,2016-04-24,9.35014860728,-79.3287925046,20
Plan E,2016-04-24,9.3495070262,-78.8125694009,22
Plan E,2016-04-24,9.35727613441,-78.8125465108,33
Plan E,2016-04-24,9.36612761388,-78.8110164172,35
Plan E,2016-04-24,9.36858284828,-78.8842068783,28
Plan F,2016-04-24,9.35274506403,-78.8535342704,25
Plan F,2016-04-24,9.36856080922,-79.295628261,26
Plan F,2016-04-24,9.36108441357,-78.811584515,25
Plan F,2016-04-24,9.36046150827,-78.852524172,30
Plan F,2016-04-24,9.36434445545,-79.0959550614,22
Plan F,2016-04-24,9.35206293601,-78.812233728,31
Plan F,2016-04-24,9.35566602632,-78.8845411276,44
Plan F,2016-04-24,9.36471270869,-78.8388246443,32
Plan F,2016-04-24,9.36195084701,-78.812307852,30
Plan G,2016-04-24,9.36490360111,-78.8534203925,38
Plan G,2016-04-24,9.35081530918,-78.8529028895,34
Plan G,2016-04-24,9.27209215519,-79.3228879862,20
Plan G,2016-04-24,9.49563239995,-78.8848936782,25
Plan G,2016-04-24,9.35231027799,-78.8846945238,31
Plan G,2016-04-24,9.36415569003,-79.1321096656,22
Plan G,2016-04-24,9.36817008726,-78.8375733491,33
Plan G,2016-04-24,9.36270102757,-78.9535899177,29
Plan G,2016-04-24,9.36074278146,-78.9546147971,33
Plan A,2016-04-25,9.36772863848,-78.8533691622,29
Plan A,2016-04-25,9.35309245834,-78.884700754,23
Plan A,2016-04-25,9.36789940742,-78.9537475247,41
Plan A,2016-04-25,9.36321370513,-78.8382986645,23
Plan A,2016-04-25,9.36438750207,-78.8120119876,26
Plan A,2016-04-25,9.36343864493,-79.0866282195,19
Plan A,2016-04-25,9.36483193477,-78.9541666431,38
Plan A,2016-04-25,9.35045395539,-78.8120205553,25
Plan A,2016-04-25,9.36957464627,-78.9539111165,21
Plan B,2016-04-25,9.34128093153,-79.2130958892,33
Plan B,2016-04-25,9.36684988016,-78.8382501358,32
Plan B,2016-04-25,9.34428136592,-79.3683546707,26
Plan B,2016-04-25,9.36244367109,-78.8112450461,21
Plan B,2016-04-25,9.36490763238,-79.2645938586,30
Plan B,2016-04-25,9.36095042739,-79.2944620397,27
Plan B,2016-04-25,9.36201674917,-79.2909418309,29
Plan B,2016-04-25,9.35398179596,-79.2922165084,27
Plan B,2016-04-25,9.35292182789,-78.8117591772,29
Plan C,2016-04-25,9.35159048637,-79.3235325754,22
Plan C,2016-04-25,9.36078136577,-78.8529098526,32
Plan C,2016-04-25,9.35907061518,-78.8529157993,23
Plan C,2016-04-25,9.35114301355,-78.8531653921,26
Plan C,2016-04-25,9.36689262103,-79.3234644478,28
Plan C,2016-04-25,9.35717779183,-79.0030160232,25
Plan C,2016-04-25,9.35426679479,-78.8388296205,25
Plan C,2016-04-25,9.353955956,-78.8387740646,32
Plan C,2016-04-25,9.36315242764,-78.8381672315,25
Plan D,2016-04-25,9.36524934115,-79.3690614778,39
Plan D,2016-04-25,9.36790711717,-79.1316428562,22
Plan D,2016-04-25,9.34909429263,-78.8528660326,33
Plan D,2016-04-25,9.36475580278,-78.8535738008,21
Plan D,2016-04-25,9.36038363536,-78.8380986216,28
Plan D,2016-04-25,9.31382998635,-78.8375010008,24
Plan D,2016-04-25,9.27843393182,-78.9546662067,22
Plan D,2016-04-25,9.35019650288,-78.8115580995,34
Plan D,2016-04-25,9.35170542005,-78.8119886143,29
Plan E,2016-04-25,9.34732337192,-78.8524695586,35
Plan E,2016-04-25,9.35342725856,-78.812035106,39
Plan E,2016-04-25,9.36155365256,-79.095489465,20
Plan E,2016-04-25,9.35239254378,-78.8122398922,34
Plan E,2016-04-25,9.30770410869,-78.8842867463,27
Plan E,2016-04-25,9.36271758071,-78.8841287666,25
Plan E,2016-04-25,9.34804906305,-78.8113574978,19
Plan E,2016-04-25,9.35748828727,-78.852897058,25
Plan E,2016-04-25,9.33410928554,-78.8849146623,27
Plan F,2016-04-25,9.33758149078,-78.8374511664,39
Plan F,2016-04-25,9.29531316898,-78.8383614155,23
Plan F,2016-04-25,9.32342192113,-78.853444101,29
Plan F,2016-04-25,9.3386097481,-78.8538624455,23
Plan F,2016-04-25,9.35011254988,-79.0875785459,29
Plan F,2016-04-25,9.36415801286,-79.09546085,33
Plan F,2016-04-25,9.3640096608,-78.811341452,17
Plan F,2016-04-25,9.35237782088,-79.0034367347,37
Plan F,2016-04-25,9.35315861645,-78.8840685993,22
Plan G,2016-04-25,9.361447533,-79.3232560863,26
Plan G,2016-04-25,9.35206509241,-79.086654904,24
Plan G,2016-04-25,9.36308913085,-79.4977409732,23
Plan G,2016-04-25,9.3591138347,-78.8115571128,28
Plan G,2016-04-25,9.36558813353,-78.8124311217,30
Plan G,2016-04-25,9.36317670397,-78.8379505202,27
Plan G,2016-04-25,9.36449941195,-79.3864468399,18
Plan G,2016-04-25,9.36474210413,-78.8377590147,30
Plan G,2016-04-25,9.35212126329,-78.8112481564,36
Plan A,2016-04-26,9.36467259892,-78.8531054638,25
Plan A,2016-04-26,9.3493936778,-78.8843472599,22
Plan A,2016-04-26,9.35844865107,-79.0967912878,28
Plan A,2016-04-26,9.35739176341,-78.8377386276,36
Plan A,2016-04-26,9.3472619508,-78.8525472697,31
Plan A,2016-04-26,9.36779555314,-78.8839187781,38
Plan A,2016-04-26,9.31485001505,-78.8114617008,24
Plan A,2016-04-26,9.34164355471,-78.838968637,29
Plan A,2016-04-26,9.3656367545,-78.884991682,18
Plan B,2016-04-26,9.36787337361,-78.8534435849,28
Plan B,2016-04-26,9.36725184803,-78.8116172246,32
Plan B,2016-04-26,9.3565057385,-79.0963343126,25
Plan B,2016-04-26,9.34622243486,-78.8849722721,33
Plan B,2016-04-26,9.36425025716,-79.2914627929,26
Plan B,2016-04-26,9.34910249467,-79.0864615358,32
Plan B,2016-04-26,9.36480108383,-79.32285821,19
Plan B,2016-04-26,9.35200297406,-78.8112281116,35
Plan B,2016-04-26,9.3557224035,-78.8117029169,28
Plan C,2016-04-26,9.36590910348,-79.3631991836,33
Plan C,2016-04-26,9.35440288206,-78.8838973891,25
Plan C,2016-04-26,9.35907627758,-78.9539290141,30
Plan C,2016-04-26,9.35002987334,-79.5044593723,22
Plan C,2016-04-26,9.3407549453,-79.4159052691,27
Plan C,2016-04-26,9.36126636338,-78.9538557464,21
Plan C,2016-04-26,9.35053596268,-78.8112121836,28
Plan C,2016-04-26,9.33951013115,-79.0961285152,27
Plan C,2016-04-26,9.35033108898,-78.9546866007,31
Plan D,2016-04-26,9.35054341599,-78.837363227,35
Plan D,2016-04-26,9.36107406425,-78.8839812536,36
Plan D,2016-04-26,9.36084180749,-78.8531913186,35
Plan D,2016-04-26,9.35185090613,-79.0025004062,28
Plan D,2016-04-26,9.35505738365,-79.2650006078,18
Plan D,2016-04-26,9.35647068516,-78.9538804576,30
Plan D,2016-04-26,9.3585428452,-78.8381231678,35
Plan D,2016-04-26,9.34091147375,-78.8120801841,29
Plan D,2016-04-26,9.35335043137,-78.884414604,24
Plan E,2016-04-26,9.34803639154,-78.8387372678,24
Plan E,2016-04-26,9.36661098946,-79.264489417,32
Plan E,2016-04-26,9.35400452676,-79.0878711271,23
Plan E,2016-04-26,9.35658154862,-78.8541428669,29
Plan E,2016-04-26,9.36710528267,-78.8377514931,28
Plan E,2016-04-26,9.36174108813,-79.2651029774,18
Plan E,2016-04-26,9.36634496901,-78.8123529414,42
Plan E,2016-04-26,9.35533459622,-79.2958524118,27
Plan E,2016-04-26,9.34033316436,-78.8119983395,22
Plan F,2016-04-26,9.35026285734,-79.0966028025,26
Plan F,2016-04-26,9.35046054895,-78.8384607064,17
Plan F,2016-04-26,9.35337953334,-78.8381033242,26
Plan F,2016-04-26,9.34791023633,-78.9545242749,25
Plan F,2016-04-26,9.36554552544,-78.9539474904,22
Plan F,2016-04-26,9.34791755235,-79.0872576574,23
Plan F,2016-04-26,9.35353444037,-78.8840945303,25
Plan F,2016-04-26,9.36958587514,-78.8381093583,25
Plan F,2016-04-26,9.35054505424,-78.8531721045,17
Plan G,2016-04-26,9.36415367555,-79.2946370387,22
Plan G,2016-04-26,9.36392771138,-78.9532679544,18
Plan G,2016-04-26,9.31410334958,-78.8531589387,19
Plan G,2016-04-26,9.32602231738,-78.8541130352,24
Plan G,2016-04-26,9.36175877239,-78.9542895317,38
Plan G,2016-04-26,9.36466474841,-78.8123716577,27
Plan G,2016-04-26,9.34867125452,-78.8379688811,33
Plan G,2016-04-26,9.36320896621,-78.8377304839,24
Plan G,2016-04-26,9.36262157436,-79.2124520608,25
Plan A,2016-04-27,9.35739266959,-78.9532905581,28
Plan A,2016-04-27,9.36432928477,-78.8843090353,27
Plan A,2016-04-27,9.35295201557,-79.0035453575,21
Plan A,2016-04-27,9.3517394004,-79.2650652392,29
Plan A,2016-04-27,9.35413459645,-78.8537048406,29
Plan A,2016-04-27,9.3637721148,-78.9532680113,23
Plan A,2016-04-27,9.35090794249,-78.9541576809,28
Plan A,2016-04-27,9.36349970886,-79.0030560564,31
Plan A,2016-04-27,9.3532444349,-78.837870336,38
Plan B,2016-04-27,9.34422573769,-78.8378214332,28
Plan B,2016-04-27,9.35264782619,-79.2133728196,25
Plan B,2016-04-27,9.36967617925,-79.3242096842,27
Plan B,2016-04-27,9.35295415319,-78.8538008656,30
Plan B,2016-04-27,9.36635503539,-78.8119855104,29
Plan B,2016-04-27,9.36501475714,-78.8386454179,35
Plan B,2016-04-27,9.36623477442,-78.8845640431,38
Plan B,2016-04-27,9.3388546202,-78.8385529811,36
Plan B,2016-04-27,9.3538412967,-79.003463691,30
Plan C,2016-04-27,9.3657307622,-79.3621384022,24
Plan C,2016-04-27,9.36841502693,-78.8385668866,25
Plan C,2016-04-27,9.36332277482,-79.212976569,31
Plan C,2016-04-27,9.34988786007,-79.3685975198,19
Plan C,2016-04-27,9.33439043451,-78.9532735679,31
Plan C,2016-04-27,9.36534565663,-79.3821802875,24
Plan C,2016-04-27,9.3622570002,-79.132032006,24
Plan C,2016-04-27,9.36258650687,-79.2125070423,19
Plan C,2016-04-27,9.35168519168,-78.8111160465,26
Plan D,2016-04-27,9.35100968746,-78.9535921118,22
